x_synthetic,y_synthetic
20545.189863382948,2.878210557204243e-05
20811.485688456916,2.971440325005323e-05
21077.78151353088,3.058392761922169e-05
21344.077338604846,3.137788940342466e-05
21610.37316367881,3.208547285288042e-05
21876.66898875278,3.2697936032495344e-05
22142.964813826744,3.320863557860086e-05
22409.26063890071,3.3612978498913415e-05
22675.556463974677,3.39083082939807e-05
22941.852289048642,3.409373672865203e-05
23208.148114122607,3.416993562336875e-05
23474.44393919657,3.413890481620033e-05
23740.73976427054,3.400373284499964e-05
24007.035589344505,3.3768365929986575e-05
24273.33141441847,3.3437398647307214e-05
24539.627239492434,3.301589653188986e-05
24805.923064566403,3.2509257071378524e-05
25072.218889640368,3.19231115313991e-05
25338.514714714333,3.126326616527865e-05
25604.8105397883,3.05356779492174e-05
25871.106364862262,2.9746457316625964e-05
26137.40218993623,2.8901888619752993e-05
26403.6980150102,2.8008458296423964e-05
26669.99384008416,2.7072880936761846e-05
26936.28966515813,2.610211451245988e-05
27202.585490232097,2.510335776531591e-05
27468.88131530606,2.4084024927162146e-05
27735.177140380027,2.3051695322142277e-05
28001.472965453995,2.2014037760165006e-05
28267.768790527956,2.0978711777956766e-05
28534.064615601925,1.995324958150646e-05
28800.360440675886,1.8944923906764174e-05
29066.656265749854,1.796060791458694e-05
29332.952090823823,1.700663368787807e-05
29599.247915897784,1.6088655954024363e-05
29865.543740971752,1.5211527383153145e-05
30131.83956604572,1.4379191285442299e-05
30398.135391119682,1.3594596813643902e-05
30664.43121619365,1.2859640919053647e-05
30930.72704126762,1.2175140340515182e-05
31197.02286634158,1.1540835840310491e-05
31463.31869141555,1.0955429741478462e-05
31729.614516489517,1.0416656570687541e-05
31995.910341563478,9.921385280355456e-06
32262.206166637447,9.465750141266805e-06
32528.501991711408,9.045306012517091e-06
32794.79781678537,8.655202381947353e-06
33061.09364185935,8.29036941856214e-06
33327.38946693331,7.945708389698608e-06
33593.68529200727,7.6162782684524034e-06
33859.981117081246,7.297470273337311e-06
34126.27694215521,6.9851624950891795e-06
34392.57276722917,6.675847687428079e-06
34658.868592303144,6.3667286955192456e-06
34925.164417377106,6.055777786827666e-06
35191.46024245107,5.741758211441471e-06
35457.75606752503,5.424208499492064e-06
35724.051892599,5.103392133312146e-06
35990.347717672965,4.7802171447299416e-06
36256.643542746926,4.456131736161192e-06
36522.9393678209,4.133003095395468e-06
36789.23519289486,3.8129871014098105e-06
37055.531017968824,3.4983965867537153e-06
37321.8268430428,3.1915752665147596e-06
37588.12266811676,2.8947834448310535e-06
37854.41849319072,2.6101002815453324e-06
38120.7143182647,2.339345878133192e-06
38387.01014333866,2.0840248627307583e-06
38653.30596841262,1.8452916488919413e-06
38919.601793486596,1.623936220383686e-06
39185.89761856056,1.4203882341236468e-06
39452.19344363452,1.2347364808784845e-06
39718.489268708494,1.0667603105696677e-06
39984.785093782455,9.159694980617185e-07
40251.080918856416,7.816491546990298e-07
40517.37674393039,6.629066235919383e-07
40783.67256900435,5.587177684365702e-07
41049.968394078314,4.679706125558001e-07
41316.26421915229,3.895048494804484e-07
41582.56004422625,3.2214628216442675e-07
41848.85586930021,2.647357212783931e-07
42115.15169437419,2.1615226372874674e-07
42381.44751944815,1.753311725180462e-07
42647.74334452211,1.412767901149135e-07
42914.03916959607,1.1307104858049763e-07
43180.33499467005,8.987820404180997e-08
43446.63081974401,7.094643569712532e-08
43712.92664481797,5.5606925104149274e-08
43979.222469891945,4.327098309989041e-08
44245.51829496591,3.3425729966975507e-08
44511.81412003987,2.562876736445884e-08
44778.10994511384,1.950221354402472e-08
45044.405770187805,1.4726409833633232e-08
45310.701595261766,1.103354805916525e-08
45576.99742033574,8.20141618366514e-09
45843.2932454097,6.047413031661828e-09
