x_synthetic,y_synthetic
38876.67731525493,1.4243928151412082e-06
39140.01700095595,1.23207983656261e-06
39403.35668665699,1.0603534107092506e-06
39666.69637235801,9.076870442775195e-07
39930.03605805905,7.726171810308748e-07
40193.37574376009,6.537396040982086e-07
40456.71542946111,5.49704690479286e-07
40720.05511516215,4.592132946563791e-07
40983.39480086317,3.810143539984448e-07
41246.73448656421,3.1390468969298745e-07
41510.07417226523,2.567309717120351e-07
41773.41385796627,2.083934499780929e-07
42036.75354366729,1.6785083108172008e-07
42300.09322936833,1.341255890693238e-07
42563.43291506937,1.0630901732086634e-07
42826.77260077039,8.35654276870163e-08
43090.11228647143,6.513505263368213e-08
43353.45197217245,5.033537796510111e-08
43616.79165787349,3.8560804099193885e-08
43880.13134357451,2.9280685087357666e-08
44143.47102927555,2.2035915152500555e-08
44406.81071497657,1.64343169541828e-08
44670.15040067761,1.2145133601697952e-08
44933.490086378646,8.892940967778018e-09
45196.82977207967,6.45128396002637e-09
