x_real,y_real
9152901.372438032,4.486104720828212e-08
9247906.378277335,4.435547525032891e-08
9342911.384116638,4.387289236163421e-08
9437916.38995594,4.340723637779581e-08
9532921.395795243,4.2951973132812544e-08
9627926.401634546,4.2500221001371887e-08
9722931.40747385,4.2044887413643766e-08
9817936.41331315,4.1578813863158914e-08
9912941.419152454,4.1094925624012757e-08
10007946.424991757,4.0586382212552436e-08
10102951.430831058,4.0046724577934265e-08
10197956.436670361,3.9470015087233836e-08
10292961.442509664,3.8850966580599836e-08
10387966.448348967,3.818505710167649e-08
10482971.454188269,3.7468627345026364e-08
10577976.460027572,3.669895838853128e-08
10672981.465866875,3.587432787464271e-08
10767986.471706178,3.499404344766922e-08
10862991.47754548,3.4058452921662954e-08
10957996.483384782,3.306893132136599e-08
11053001.489224086,3.202784558436654e-08
11148006.495063387,3.0938498315002496e-08
11243011.50090269,2.9805052520961206e-08
11338016.506741993,2.863243972628788e-08
11433021.512581296,2.7426254227439287e-08
11528026.518420598,2.619263653365901e-08
11623031.5242599,2.4938149204739953e-08
11718036.530099204,2.3669648367445007e-08
11813041.535938507,2.2394154159389503e-08
11908046.541777808,2.11187232222915e-08
12003051.547617111,1.985032615431437e-08
12098056.553456414,1.8595732545301892e-08
12193061.559295716,1.736140587241519e-08
12288066.565135019,1.615341014163775e-08
12383071.570974322,1.4977329738058755e-08
12478076.576813625,1.3838203510071773e-08
12573081.582652926,1.2740473674422812e-08
12668086.58849223,1.1687949704201572e-08
12763091.594331533,1.0683786962773186e-08
12858096.600170836,9.730479483905187e-09
12953101.606010137,8.829865980573796e-09
13048106.61184944,7.983147898563457e-09
13143111.617688743,7.1909181202136605e-09
13238116.623528045,6.453198770502728e-09
13333121.629367348,5.7694864819682235e-09
13428126.635206651,5.138803434695094e-09
13523131.641045954,4.559752498996479e-09
13618136.646885257,4.030574866304859e-09
13713141.65272456,3.5492086519025902e-09
13808146.65856386,3.1133470844083135e-09
13903151.664403163,2.720495053907504e-09
13998156.670242466,2.368022965657184e-09
14093161.67608177,2.053217031962559e-09
14188166.681921072,1.7733253241015562e-09
14283171.687760375,1.5255990926900863e-09
14378176.693599679,1.3073290430805758e-09
14473181.699438978,1.1158764176418791e-09
14568186.705278281,9.486988854544664e-10
14663191.711117584,8.033713694623754e-10
14758196.716956887,6.776020498378489e-10
14853201.72279619,5.692438695544864e-10
14948206.728635494,4.763019340850653e-10
15043211.734474797,3.9693724262085656e-10
15138216.740314096,3.2946721472069994e-10
15233221.7461534,2.723634857659193e-10
15328226.751992702,2.2424743926273066e-10
15423231.757832006,1.8388392632233705e-10
15518236.763671309,1.5017359505073202e-10
15613241.769510612,1.221442175424425e-10
