x_real,y_real
24057.243833072775,3.912720986284254e-05
24321.93373586311,3.8712022176331184e-05
24586.623638653437,3.8211704856860206e-05
24851.31354144377,3.763017304256483e-05
25116.0034442341,3.697228557542928e-05
25380.693347024433,3.624372903583347e-05
25645.383249814768,3.545088772685627e-05
25910.073152605095,3.460070297818128e-05
26174.76305539543,3.37005254004782e-05
26439.452958185757,3.275796387555511e-05
26704.14286097609,3.178073510873555e-05
26968.83276376642,3.077651749515448e-05
27233.522666556753,2.9752812862543093e-05
27498.21256934708,2.871681935541609e-05
27762.902472137415,2.767531832932434e-05
28027.592374927743,2.6634577642723574e-05
28292.282277718077,2.5600273185025473e-05
28556.972180508405,2.45774298821534e-05
28821.66208329874,2.3570382796831034e-05
29086.351986089066,2.2582758312255737e-05
29351.0418888794,2.16174747771117e-05
29615.73179166973,2.0676761418524026e-05
29880.421694460063,1.976219381719034e-05
30145.11159725039,1.887474380259815e-05
30409.801500040725,1.801484127968859e-05
30674.491402831052,1.7182445251486592e-05
30939.181305621387,1.637712116081889e-05
31203.871208411714,1.559812163968934e-05
31468.56111120205,1.4844467824261025e-05
31733.251013992376,1.4115028559733501e-05
31997.94091678271,1.3408595072056324e-05
32262.630819573038,1.2723949008663029e-05
32527.320722363373,1.2059922132124974e-05
32792.0106251537,1.1415446371096767e-05
33056.700527944035,1.0789593373675192e-05
33321.39043073436,1.0181603150928804e-05
33586.0803335247,9.590901825370845e-06
33850.770236315024,9.017108894673354e-06
34115.46013910536,8.460034771327307e-06
34380.15004189569,7.919669653368268e-06
34644.83994468602,7.396165011898518e-06
34909.529847476355,6.88980914338968e-06
35174.21975026668,6.400998327326155e-06
35438.90965305702,5.930205154428805e-06
35703.599555847344,5.477945552055533e-06
35968.28945863768,5.044745938364501e-06
36232.979361428006,4.631111794291559e-06
36497.66926421834,4.237498762498274e-06
36762.35916700867,3.864287176104324e-06
37027.049069799,3.511760698310166e-06
37291.73897258933,3.1800895276717366e-06
37556.428875379665,2.8693184027014634e-06
37821.11877816999,2.579359432326041e-06
38085.80868096033,2.3099895927060776e-06
38350.498583750654,2.0608525715074808e-06
38615.18848654099,1.8314645116209364e-06
38879.878389331316,1.6212231095127996e-06
39144.56829212165,1.4294194591553441e-06
39409.25819491198,1.2552519996438788e-06
39673.94809770231,1.0978419207245498e-06
39938.63800049264,9.562494021059245e-07
40203.327903282974,8.294901054796745e-07
40468.0178060733,7.165513980852484e-07
40732.707708863636,6.164078587224938e-07
40997.39761165396,5.280356967432651e-07
41262.0875144443,4.504257974326255e-07
41526.777417234625,3.8259518948022185e-07
41791.46732002496,3.23596808675846e-07
42056.15722281529,2.7252750392197177e-07
42320.84712560562,2.285342951960534e-07
42585.53702839596,1.9081894693733346e-07
42850.226931186284,1.5864096381799904e-07
43114.91683397662,1.3131914888306175e-07
43379.606736766946,1.0823188697260486e-07
43644.29663955728,8.881632991506243e-08
43908.98654234761,7.256666522023969e-08
44173.67644513794,5.903164810792544e-08
