A,B,main_number,secondary_number,frequency
27836.557667090143,4314356.8244808195,2,6,9.171771903792997
10621.924981443723,6034587.48994115,5,4,8.240012532059279
18087.386715688317,1483135.7514464094,2,4,8.41897259505248
20273.856973968628,3750272.5753849763,2,5,8.872675378528372
29131.247384778304,12080016.32722487,2,5,9.845839475797925
17970.751134739614,8959555.407442525,2,4,8.15708089439802
21903.66232872642,7814985.968267811,3,5,9.098872433006477
17904.34678170444,6926945.165622254,5,4,8.23566835821055
11840.038484479996,3163413.4569504983,2,4,8.260070448868973
1890.1464741368927,6201452.222734291,4,2,8.589805446967858
19646.45420720862,3950730.048269612,2,4,8.961826615568999
12216.738860112433,2231725.4422358302,2,4,8.702786373929202
6881.177162967071,2260640.5599020445,2,4,8.23368466787032
2118.112606079576,4524976.753429048,4,2,8.639738770058642
21179.08766309991,9152808.597147647,3,4,8.318363750529992
12801.651335197917,1806190.7237322803,2,4,8.502514495045792
27151.040112169932,4285558.869396752,3,6,9.07860032098608
1451.3038221822408,2902162.753922401,3,3,8.013655657475677
35154.29858990389,2377829.23161795,4,8,8.767168357740566
32179.539852908936,6558449.005637224,2,5,9.91739353160165
19728.740970501425,9055650.501499487,3,4,9.002507338047632
3755.289459591433,1411000.7617684116,2,4,8.01169477799233
6313.13028050213,2757645.312090783,3,3,8.299961765082324
17785.08851047504,2841429.204432366,2,6,9.133193360814957
20157.717053966506,3707964.687050006,2,6,8.517712191399603
663.3992377301402,4773285.872904219,3,3,8.24518967263187
20789.216798609472,8489056.21255522,3,4,8.721142147176097
8649.027735913198,10123926.041847158,3,3,8.277242073178716
19855.789561836194,4174534.847513695,2,5,8.880303369021547
21925.9427742173,3786945.652394153,2,6,8.19125406833676
11502.444785648517,373739.2438214794,2,4,8.118020269924333
2110.139268029099,3172555.308484157,2,3,8.279163109931146
24647.911026861686,3515574.56902308,2,6,9.327817350435748
17835.320771015544,4148251.279787023,3,6,8.819365215376479
24163.389331142847,1948588.9196639205,2,4,9.355187030954378
24683.598129073347,8114067.062751016,3,4,9.474025345678351
13317.275269372554,5426257.379596104,4,2,8.52268121014193
31071.619067428983,11082934.885222688,2,5,10.008049205904209
8162.735753107698,1745670.900465617,2,4,8.06187524630133
11588.953656916188,5824171.272528432,4,2,8.55675914853527
27433.514369973287,10018610.045163881,3,4,8.796303810157479
16156.22424334536,4159436.365738979,2,5,8.393788528695325
20840.65522819608,3115454.3342746487,3,4,9.19769594661106
23838.93356304837,4403526.223311884,2,6,9.139757986901929
20567.944519156143,3995051.8473551944,3,6,8.809129660030832
18342.345595194645,3558665.4785383935,2,4,8.285609055388045
31559.8178870525,9176172.151286181,2,5,9.699015585227524
9692.706975179539,1743110.7593526943,3,6,8.587219315920935
30640.734203377462,8460212.322411774,4,8,8.743485615342315
22389.481003922145,4536893.962423443,2,6,8.303435583146968
24111.060169678705,11674445.859650772,3,5,9.433413595800964
11082.712778837154,3274340.3256913363,5,4,8.351926488897941
6309.604284591949,10042612.430630244,3,3,8.192781933777976
10267.247016044681,4198031.860133228,3,5,8.992870476759501
19398.406031855768,8540500.712384831,2,5,9.458660278637083
17403.601893641502,7466015.095743622,2,4,8.442297162543946
20215.93607670812,10809279.652268197,3,4,8.573117076444365
8876.684808677424,1649648.393184372,2,4,8.365954212523398
18497.270255353502,9227770.894847928,3,4,8.796980316786206
31190.342498629623,3779641.329309686,2,6,9.277062744754286
14194.340268185475,4892196.955788057,3,3,8.607510296798242
10811.361735805582,3059693.971226807,2,4,8.598196808988689
10837.765885995164,4215378.213101808,5,4,8.04746701304635
31683.009069961827,3532274.250636292,4,8,8.78064578251833
4704.895166849505,8035665.036153851,3,3,7.993901960966688
1901.3027329717806,4979787.719812553,4,2,8.489298353510646
26739.89032886597,12328782.117136084,2,5,9.57407158862306
22941.484993749444,10690153.221341915,3,3,9.412077167555509
14306.777552322434,3871625.8002385013,3,5,9.174187604808683
10571.823378586567,4247828.995583111,3,6,8.541342317365167
14876.286877550838,2857551.824257721,2,4,8.953545707801984
12300.854952457594,6940526.107672713,5,4,8.266009388875204
12497.861226981096,2080360.8524517985,2,4,8.157991428494983
17749.365995232518,2870488.880680505,2,5,9.103463306606832
1294.2395589373155,3916712.744514817,3,3,8.114597839481682
15954.503480009618,9567310.213940322,3,5,8.375509030663153
23131.445593699944,8767523.834340595,2,5,8.75895132401078
14974.307717273883,3372100.5995590896,2,4,8.679452968817158
11414.625814467141,10176932.805874614,2,4,8.558292794801693
4601.925006792226,2296503.22936256,4,2,8.625346679603414
10591.794627196909,2678165.9324550545,2,4,8.089507326401916
13946.675987095176,9376647.163668241,2,4,8.103621624725362
13182.941919949368,5754531.766571626,3,4,8.383984554024694
12390.259552725922,1923477.8213925604,2,4,8.108558462465162
31064.144305977712,11216682.62280565,2,5,9.86753936178269
23336.80035357859,4645173.498619792,2,6,9.101067814609
24878.363724553048,4090743.3406219417,2,6,9.263267493508211
13965.519850023098,1243227.3784381223,3,6,8.582363851909
21594.94088003323,10711829.149220962,2,5,8.718927515989128
21057.70272699297,2858579.3852815726,2,6,8.220589353273699
24607.589008857398,10417460.606659027,2,6,8.838321807140566
4297.372455413459,2600295.2377808425,3,3,8.108958929415353
2939.001968700266,4512312.803587902,4,2,8.83250067406283
6260.049852544449,7325239.132931231,2,3,8.24997250875936
11372.666657512826,3510804.3215691494,2,4,8.520967180472296
8539.006555919765,3011981.1497476986,2,4,8.281380273793367
15967.115985846136,3355231.6093542096,3,6,8.544540550538597
8758.860370370088,2879561.243982694,2,4,8.191854210911515
16715.608539627367,4063087.599632591,2,6,8.414293227123935
22334.77655745126,3488438.332470688,2,6,9.555660031176922
14209.082050838344,2579674.843470723,2,4,8.251260498472098
28669.329286049826,9278182.523693932,3,5,9.784461079283169
24181.385225098435,7268992.038181799,3,4,8.6944433015799
33950.308994134626,12696405.50426231,2,5,10.019275612288686
9807.6444314441,4137815.6645127437,2,6,8.304948774504286
21749.91121874991,4695613.729400314,3,6,8.547811609534685
28505.463777110454,10860619.397498354,2,5,9.82493229501079
1902.8188723377898,5529783.663737511,4,2,8.628335869377157
8946.571058376796,3524720.030978286,2,4,8.498996550132476
28043.238562971943,9054212.974894734,2,4,9.335272543927369
24279.69520037365,2928974.525853041,2,6,9.011753344442637
13602.841819757834,4077808.785282911,3,4,9.151003201226908
14382.616106859707,3170706.0461649382,2,4,8.264780459352878
32259.837898139118,5386208.506316695,2,5,9.93243025921195
3700.2341629211023,1892982.263709004,4,2,8.633777596713482
18782.80303276252,3024660.60899116,2,5,8.706271508148088
12510.356742255959,3190061.5821215766,2,5,8.391882928713068
11717.75455547975,3009542.078837804,2,4,8.328163132739705
32170.1203511555,10176097.579187447,2,5,10.177996964377437
9704.588745576431,2637958.01058915,2,2,8.70994296939946
10815.308071636147,3181796.11638887,3,4,8.441915106943188
17353.71641353532,7856301.978490578,2,5,8.970355574943232
26809.213857608345,10223027.015275091,3,5,9.322303471444286
639.2790154316608,2224803.8678648537,3,3,8.031173907442922
18486.605162500728,4262293.224890173,2,5,9.046356505576925
8570.060200165111,8263005.856485014,3,3,8.59098978107874
9827.081629681607,527958.312133559,2,4,8.240166472656687
14386.339395264311,2511490.2493635826,2,4,8.215981577616079
26372.354821324217,5745739.355436584,3,6,9.657955795180419
10255.87937239434,5415239.893142626,3,4,8.278364411791095
16362.668363936746,9258169.555566605,3,4,8.908473827113484
36101.95761309138,3198549.5143408147,4,8,8.760146553639853
32558.048905054286,6084498.138891993,4,8,8.848220065260426
23734.278155772718,1647078.4775155543,2,6,8.601482100586805
12370.486082552106,2438334.0607569814,2,4,8.068782464416337
22670.37983742274,6499257.817313431,2,5,9.103684235184062
14938.802600380353,7828253.778369152,5,4,8.207769242033738
14946.99558426206,3774553.364759637,2,4,8.592631373138952
17217.91195791209,3239713.2322956687,5,4,8.165222583440412
15968.09528067221,4051450.770691976,2,4,8.346248634708557
17763.786084212214,11915650.584344637,2,5,8.950940720474962
22245.460398645948,10429306.775074385,3,6,9.162228115159428
15911.582522144989,4089346.3716605203,2,5,8.83331827057356
1063.0428838839816,4267133.039003177,2,2,8.71082559353703
24448.259769463442,6071397.49121594,2,4,8.507341471096574
22905.31729479644,3726731.217954911,2,6,8.432863509103779
18664.30070521942,2858105.5394683215,2,6,8.292440283800985
22150.926193522617,9527803.991637364,3,6,8.997340812020518
27391.056636419762,9632921.719555648,2,4,8.366820794099981
19783.876204647942,3151045.1433956437,2,6,9.056543297339179
35765.1006024903,3210408.4843614716,4,8,8.74992505835396
23082.34308780962,2817524.4726583976,2,6,9.339646098247577
22485.34183099073,3001239.947513108,2,6,9.049541032558896
2383.33203163669,5258053.827747375,3,3,8.194911964002126
3628.742360508495,3889766.2312117554,3,3,8.148495609586227
8942.256864373132,9019145.162819091,3,3,8.959721725288315
5863.050703323246,3853585.492418874,3,6,8.305101333549988
20803.010994158583,3670062.0413564923,2,4,8.537956430286767
14193.450994134259,9034340.199957142,2,4,8.514581618162197
21883.97584218931,9020886.337256841,2,6,8.833383748095983
25614.657369971443,11821898.184057321,3,5,9.604304888494283
8423.970453407994,1528364.294694609,2,4,7.895865029662286
7599.375296298462,3803995.47188309,2,4,7.994084482687413
30304.475873449122,1115337.1027078675,4,8,8.634084745729478
9840.903766901727,2288478.8032976324,2,4,8.328664836935575
10791.217005863939,1458946.8076735365,2,4,8.510117785727573
19334.49711301268,4429663.033538781,3,6,9.073170735072097
24260.54956739884,6102356.144107863,2,5,9.547073498184007
23175.281945003906,10616559.602588624,2,5,9.25348651161688
27458.49859733355,9117012.342507085,2,5,9.488679944670752
10600.318051709668,8524396.995446287,3,5,8.71670409761052
18654.71938474518,10250337.835125457,3,4,8.307812556863658
701.5767932273156,2921452.663862997,2,3,8.032009846464147
11850.774403394498,8716608.883842362,3,3,8.901900450955813
4870.194204997122,4064048.852354659,3,3,8.395012001978335
23630.39879803794,2242991.630583996,2,6,9.015186448435832
19977.905354868286,10456808.682301406,3,4,8.479524594291062
20416.718607325616,4156182.0550393895,2,4,9.25431220304862
18085.16425947343,9010490.653168673,2,5,9.093476518636182
16018.930899078197,3150215.4729271447,2,5,8.981121978698667
29526.250283834263,10060380.43431618,2,5,9.76924014045965
20223.19435095184,3333810.1857855446,2,6,8.454604164608456
32003.414024673275,5788516.158277327,3,6,9.856131363590473
22408.719937781018,9290478.46558326,3,5,9.459733503886588
10701.369712338419,1753822.5278457722,2,4,8.972455603333223
13584.07910916136,2846506.6706911027,2,4,8.342239985891009
15870.957397753024,2779388.564013028,2,4,8.688089559867105
12126.945020218407,2251768.701899672,5,4,8.304307621199062
22094.16961354447,8857094.012623705,2,4,8.918253932379654
31828.090000910022,9109300.312017493,3,5,9.87969248945907
10282.515316967765,2123325.089006257,2,4,8.39985845036211
26109.83820575228,9821646.731679227,2,6,9.406115217936128
27807.593573894104,8910672.633726878,3,5,9.403856285292537
1575.0023286486557,2828211.2296259888,2,2,8.222159955295465
16912.121582914813,7544472.417079527,3,4,8.352273760659672
20537.667167422722,9549001.26437195,3,5,9.247344949972968
22266.65476353329,5755438.338790761,2,5,9.085595565150514
6589.386423136428,2398822.0476442203,2,4,7.92557716006598
25987.90852854621,11899351.955159564,2,5,9.27547038988869
23957.61811888065,7082601.2504731435,2,4,9.144648005745443
15750.69559533509,9894993.997589089,3,4,9.157997531645245
14826.473924303751,3912626.98015072,2,4,8.341243222045646
4225.484124243587,2887153.4087505327,2,2,8.880667232222347
32105.06242220634,9362678.11441324,2,5,9.60151778014824
37488.71975320152,1265454.3466564594,4,8,8.869539055494721
19708.33990609966,8523601.812804963,3,4,8.439251298642786
17803.603815797567,9024358.850752661,3,3,9.120764038151561
34410.65166856035,12230341.831435269,3,5,10.230483514869961
20751.903248174083,8929215.13453338,3,3,8.516712680142888
18559.42553062701,9905010.160915297,4,8,8.740319464920333
10739.191558215105,2347015.008131052,2,4,8.076664142812636
9520.455077400875,3902897.158259307,2,4,8.188802524445434
23773.46549896302,3774704.3860511677,2,6,9.240079419712945
610.054457267619,1799910.2633630456,3,3,7.943390722158257
14566.051719202162,2540387.645143546,2,5,8.58993892888859
24384.095488044444,8150404.653566859,4,8,8.510874652302526
13367.487424058481,1746924.6853920363,2,6,8.413971532959035
10965.730964139004,2395401.8336716024,2,4,8.974968473631808
32708.23222809963,9500399.65762146,3,6,9.551522040600602
12233.302196743982,1312055.2219792604,2,4,8.460223079219803
30248.570178095935,13079325.248549009,2,5,9.963737637162367
1065.9672834688026,2501868.564000449,4,2,8.783843625823627
29709.38534098509,8774471.983674992,3,5,9.515449294003444
20724.2113514076,2911528.363532899,2,6,9.072615390652349
26839.708668433523,6113055.3199118925,2,5,8.70979248921863
19813.566052377035,7461724.596747041,2,4,8.58705330880428
2960.931563991702,1955358.6361822765,4,4,7.985315281528568
7302.743601222886,4199061.798923747,3,5,8.82614007921134
15614.281198849425,5108599.283050187,3,5,9.001810416284657
13107.45761720627,2681430.7441978017,3,5,8.74886054366367
17140.458959439635,8236742.192336359,2,4,8.29423281445367
12403.105918200225,2260590.8505614796,2,4,7.970952129569655
13037.292922681023,2287570.8703376767,2,4,8.272204351656889
15530.454242056436,3239484.8408084773,2,6,8.187965713782752
4510.987745126335,4082771.441787567,3,3,7.941985113147551
24743.510417078058,9344433.953457054,2,5,9.36515082298158
14617.310836152214,3436719.946344629,5,4,8.344784880879766
21307.498350153564,5439634.600976251,2,5,8.439570232251254
7280.007342037996,963773.1776372213,5,4,8.172169408943146
10774.965158121366,6619094.190923805,5,4,8.064099152310208
13231.9044745136,741955.9225274026,2,2,8.692182076345981
13626.058432713013,3057705.3334270227,4,8,8.581855118090546
15404.182672146746,2153002.6220322787,2,4,8.280260271180088
15527.695548729245,2854682.9938224517,3,4,8.128832668385558
9991.900557029989,2331076.185799312,2,6,9.07263098525241
6343.831130779616,2166517.3985315976,3,4,8.468815670215456
14826.919533213568,3225059.2033853875,2,4,8.849445432318197
10909.442832349583,2638095.4487703484,3,4,7.966965032359476
5632.968779457613,2543575.691398893,2,2,8.779208899012211
30739.659381356963,9467710.602374293,2,5,9.768513285897436
20423.31186979934,5895385.331798149,2,4,8.043078054259652
17891.422422522366,5296497.978726715,2,4,8.205952314136722
20228.894937779613,10704437.627215248,2,4,8.802758565367274
26258.617156115644,4597970.495080809,2,6,9.044948757881192
11996.834507683243,4223236.565187619,3,4,8.120918268569028
21528.561674501965,4550381.792849754,2,5,9.34671840166622
14081.75817330138,2741267.3061941178,4,2,8.621676005674313
16035.52363520707,10273253.33307854,3,5,9.080895666411648
25161.576128413122,9375163.894742116,2,5,9.325279816607084
31807.37817653244,10470084.571464628,3,5,10.131081219258236
20524.959538419247,8542102.630335676,2,4,8.791918620280105
19078.12948734543,3533590.5285120322,2,4,8.073779759207472
5696.9945673768325,1770600.5970690167,2,4,8.054881578786791
2159.278705519364,2492042.9558642185,2,3,8.016865564298714
22879.971040568336,10155703.060775366,3,6,9.181394381194647
13067.887837579732,3928033.1772452462,2,4,8.277360119581
13151.089872826346,1495271.6110920408,2,4,8.203840387905597
25387.827856611162,8905784.762259873,2,5,8.753017433555103
18297.658480751248,8624603.746561171,2,5,9.115631389261004
15239.593716899315,2170852.546159609,2,4,8.366824032247989
11719.422794724465,3319664.7743128757,2,4,8.85461883809197
22398.776104496836,3264398.86289882,2,5,8.644418877408823
13399.804517775501,4921651.519986449,5,4,8.007986606047826
19493.62468643327,2790213.9121851623,2,6,9.029227032894486
26627.84471406523,12261923.07947269,3,5,9.425011609061503
