x_synthetic,y_synthetic
5436916.1813969165,7.113200519261387e-08
5532364.556933979,6.721841431668456e-08
5627812.9324710425,6.360557953022501e-08
5723261.308008106,6.029874557466482e-08
5818709.6835451685,5.7299741968133384e-08
5914158.059082231,5.4607682344599426e-08
6009606.4346192945,5.2219643336568094e-08
6105054.810156357,5.0131286538745134e-08
6200503.1856934205,4.833739437905536e-08
6295951.561230484,4.683229920145835e-08
6391399.936767546,4.561019370530563e-08
6486848.31230461,4.466531933389989e-08
6582296.687841672,4.399203665105023e-08
6677745.063378736,4.358478777335392e-08
6773193.438915798,4.343796533660727e-08
6868641.814452862,4.354570527264094e-08
6964090.189989924,4.39016220373346e-08
7059538.565526988,4.4498505163572966e-08
7154986.941064052,4.5327995477435616e-08
7250435.316601114,4.638025837273754e-08
7345883.692138178,4.764367049043759e-08
7441332.06767524,4.910453519694212e-08
7536780.443212304,5.0746841476234835e-08
7632228.818749366,5.2552080195774764e-08
7727677.19428643,5.449913101729687e-08
7823125.569823492,5.656423226965139e-08
7918573.945360556,5.87210446236451e-08
8014022.32089762,6.094081717559959e-08
8109470.696434682,6.319266139840667e-08
8204919.071971746,6.544393431142122e-08
8300367.447508808,6.76607272468665e-08
8395815.823045872,6.980845098690649e-08
8491264.198582934,7.185250217635907e-08
8586712.574119998,7.375899023884706e-08
8682160.94965706,7.549549904091434e-08
8777609.325194124,7.703185374733495e-08
8873057.700731188,7.834086110636894e-08
8968506.07626825,7.93989910849627e-08
9063954.451805314,8.018696946478272e-08
9159402.827342376,8.069025464986751e-08
9254851.20287944,8.089937728293616e-08
9350299.578416502,8.081012792034527e-08
9445747.953953566,8.042358546255053e-08
9541196.329490628,7.974598670925828e-08
9636644.705027692,7.878844474475637e-08
9732093.080564756,7.756653036475359e-08
9827541.456101818,7.609973605253527e-08
9922989.831638882,7.441084586765145e-08
10018438.207175944,7.252523695022741e-08
10113886.582713008,7.047013923999735e-08
10209334.95825007,6.82738796490605e-08
10304783.333787134,6.596513557198389e-08
10400231.709324196,6.357222055146259e-08
10495680.08486126,6.112242240580108e-08
10591128.460398324,5.864141137145693e-08
10686576.835935386,5.61527329461908e-08
10782025.21147245,5.3677397180262106e-08
10877473.587009512,5.123357313103113e-08
10972921.962546576,4.8836394007002694e-08
11068370.338083638,4.649787511385514e-08
11163818.713620702,4.422694304357353e-08
11259267.089157764,4.202957064817299e-08
11354715.464694828,3.990900832282328e-08
11450163.840231892,3.786609818385886e-08
11545612.215768954,3.589965412755742e-08
11641060.591306018,3.400688779597951e-08
11736508.96684308,3.2183858454339956e-08
11831957.342380144,3.0425923951470736e-08
11927405.717917206,2.8728170454623605e-08
12022854.09345427,2.708580056754321e-08
12118302.468991332,2.5494462667732743e-08
12213750.844528396,2.3950508614271095e-08
12309199.22006546,2.245117204807683e-08
12404647.595602522,2.0994664920983624e-08
12500095.971139586,1.9580195204307328e-08
12595544.346676648,1.8207913513549613e-08
12690992.722213712,1.6878800277308784e-08
12786441.097750774,1.5594507808639912e-08
12881889.473287838,1.4357173062961868e-08
12977337.8488249,1.3169216977235801e-08
13072786.224361964,1.2033145194285045e-08
13168234.599899027,1.0951362900806514e-08
13263682.97543609,9.926013736372563e-09
13359131.350973153,8.958849586473846e-09
13454579.726510216,8.051134875131664e-09
13550028.10204728,7.203586005123672e-09
13645476.477584342,6.4163440779974025e-09
13740924.853121405,5.688977106529337e-09
13836373.228658468,5.020506672711934e-09
13931821.604195531,4.409453372771903e-09
14027269.979732595,3.853895353211084e-09
14122718.355269657,3.35153466111033e-09
14218166.730806721,2.899766867908442e-09
14313615.106343785,2.4957503355582705e-09
14409063.481880846,2.1364724479696204e-09
14504511.85741791,1.8188110250296333e-09
14599960.232954973,1.5395898992192673e-09
14695408.608492037,1.29562822708638e-09
14790856.984029097,1.0837835208550547e-09
14886305.359566161,9.009886344043263e-10
14981753.735103225,7.442830539405203e-10
15077202.11064029,6.108388660219496e-10
15172650.486177353,4.979817439119591e-10
15268098.861714413,4.032072422786275e-10
15363547.237251477,3.241926461900528e-10
15458995.612788541,2.5880459923569447e-10
15554443.988325605,2.0510274368104733e-10
15649892.363862665,1.6133964088033424e-10
15745340.73939973,1.2595729499146504e-10
15840789.114936793,9.758066651723668e-11
15936237.490473857,7.500862289003277e-11
16031685.866010921,5.7202821177391274e-11
16127134.241547981,4.3275045704313363e-11
16222582.617085045,3.2473527036160755e-11
16318030.99262211,2.416874780715319e-11
16413479.368159173,1.7839197703656644e-11
